week,tv_spend,facebook_spend,search_spend,other_spend,revenue,log_revenue
2099-08-23,4.05,1.42,1.34,0.79,164.5,5.1
2099-08-30,4.25,2.4,1.04,1.45,35.05,3.56
2099-09-06,2.37,1.71,1.18,1.52,124.16,4.82
2099-09-13,2.73,1.0,1.32,1.03,335.26,5.81
2099-09-20,4.39,0.81,2.51,1.77,248.11,5.51
2099-09-27,2.45,1.36,3.91,1.47,-130.67,0.0
2099-10-04,4.18,0.84,1.94,1.42,197.11,5.28
2099-10-11,4.76,3.0,3.87,0.68,226.28,5.42
2099-10-18,3.49,0.62,0.92,0.99,287.04,5.66
2099-10-25,3.97,1.6,3.77,1.04,119.21,4.78
2099-11-01,4.22,1.63,1.38,1.55,7.89,2.07
2099-11-08,4.38,1.25,3.72,1.35,-161.02,0.0
2099-11-15,2.58,1.93,0.98,0.45,-78.21,0.0
2099-11-22,1.21,0.87,3.83,0.82,323.36,5.78
2099-11-29,2.61,2.46,1.44,1.1,117.13,4.76
2099-12-06,3.7,1.33,1.77,1.55,59.87,4.09
2099-12-13,2.8,1.98,2.37,1.56,348.66,5.85
2099-12-20,4.0,2.29,2.02,1.13,313.3,5.75
2099-12-27,2.43,2.72,2.94,0.5,-48.52,0.0
2100-01-03,3.54,2.59,3.92,0.8,362.37,5.89
2100-01-10,1.75,2.02,2.74,0.73,-248.73,0.0
2100-01-17,4.0,1.47,3.11,1.63,196.31,5.28
2100-01-24,3.18,1.76,1.08,0.61,134.07,4.9
2100-01-31,1.82,2.42,2.81,1.09,321.14,5.77
2100-02-07,2.17,2.69,2.25,1.44,166.86,5.12
2100-02-14,3.99,0.76,3.63,1.94,56.38,4.03
2100-02-21,2.93,1.46,2.04,2.0,48.5,3.88
2100-02-28,1.86,2.44,2.97,1.92,637.06,6.46
2100-03-07,4.87,1.58,1.53,1.52,104.99,4.65
2100-03-14,3.86,1.33,1.63,1.57,198.56,5.29
2100-03-21,4.83,1.53,2.0,1.59,-309.26,0.0
2100-03-28,2.71,2.01,1.77,1.77,-84.29,0.0
2100-04-04,2.9,3.0,1.61,1.92,196.73,5.28
2100-04-11,4.59,1.73,0.96,1.06,-245.71,0.0
2100-04-18,3.1,1.02,3.48,1.01,204.14,5.32
2100-04-25,3.83,0.91,1.01,1.08,-83.01,0.0
2100-05-02,2.01,0.61,3.64,1.42,-121.73,0.0
2100-05-09,2.79,1.9,1.2,1.62,-74.59,0.0
2100-05-16,1.49,1.86,1.01,1.78,363.83,5.9
2100-05-23,1.82,1.01,2.6,1.08,137.83,4.93
2100-05-30,1.0,2.24,2.41,0.92,-106.49,0.0
2100-06-06,1.16,2.35,2.37,1.97,238.0,5.47
2100-06-13,4.91,1.15,2.64,0.69,262.04,5.57
2100-06-20,1.97,1.36,1.72,0.68,-15.02,0.0
2100-06-27,3.65,2.98,2.92,1.52,308.18,5.73
2100-07-04,4.36,1.44,2.41,0.61,292.57,5.68
2100-07-11,3.2,2.4,1.87,0.98,257.67,5.55
2100-07-18,1.61,1.63,3.44,0.8,-46.61,0.0
2100-07-25,3.91,2.48,3.13,0.59,-124.85,0.0
2100-08-01,3.4,2.42,2.06,1.29,-244.97,0.0
2100-08-08,3.93,2.17,3.51,0.93,-16.31,0.0
2100-08-15,4.08,2.64,3.74,1.09,52.31,3.96
2100-08-22,4.9,2.85,2.52,0.63,57.04,4.04
2100-08-29,3.29,1.95,1.49,1.61,70.66,4.26
2100-09-05,2.37,1.09,3.73,0.84,438.79,6.08
2100-09-12,3.59,1.5,1.41,0.88,4.3,1.46
2100-09-19,1.27,2.4,0.95,0.73,47.15,3.85
2100-09-26,4.59,2.13,1.85,1.04,-268.36,0.0
2100-10-03,1.48,0.94,3.13,1.09,521.08,6.26
2100-10-10,2.31,0.63,3.75,1.2,-174.83,0.0
2100-10-17,4.26,2.21,2.84,1.94,-28.46,0.0
2100-10-24,3.39,1.13,3.85,1.84,246.67,5.51
2100-10-31,2.57,1.75,1.1,1.34,113.94,4.74
2100-11-07,2.89,2.37,0.99,0.37,396.94,5.98
2100-11-14,4.42,1.91,2.73,1.34,249.93,5.52
2100-11-21,2.36,0.71,3.89,0.45,71.76,4.27
2100-11-28,4.48,0.96,2.41,1.51,299.88,5.7
2100-12-05,1.35,1.05,0.96,0.96,274.95,5.62
2100-12-12,4.11,1.14,1.51,1.72,-54.2,0.0
2100-12-19,4.39,1.91,1.58,1.9,283.95,5.65
2100-12-26,1.73,1.76,1.88,1.01,23.75,3.17
2101-01-02,2.72,1.01,0.94,1.08,32.68,3.49
2101-01-09,1.66,0.67,3.7,1.3,111.86,4.72
2101-01-16,3.83,0.93,2.45,0.64,5.52,1.71
2101-01-23,3.14,2.96,2.95,1.88,27.33,3.31
2101-01-30,3.54,1.67,1.01,1.04,265.74,5.58
2101-02-06,1.79,2.67,0.97,0.58,-241.96,0.0
2101-02-13,1.85,2.62,2.68,1.6,-117.95,0.0
2101-02-20,1.17,1.78,3.64,0.67,223.57,5.41
2101-02-27,2.29,2.27,2.49,0.54,71.01,4.26
2101-03-06,3.24,0.98,3.61,1.26,296.42,5.69
2101-03-13,4.43,2.22,3.4,1.44,191.83,5.26
2101-03-20,3.67,1.18,1.04,1.27,-201.25,0.0
2101-03-27,2.74,2.58,1.45,1.42,94.24,4.55
2101-04-03,4.81,0.71,2.9,0.5,199.97,5.3
2101-04-10,3.88,2.43,2.22,1.11,145.85,4.98
2101-04-17,4.72,0.75,1.73,0.91,-16.4,0.0
2101-04-24,3.11,2.7,2.14,1.95,44.4,3.79
2101-05-01,2.04,1.26,2.22,0.38,-45.31,0.0
2101-05-08,1.21,2.14,3.71,0.81,-169.98,0.0
2101-05-15,3.9,1.72,1.13,1.9,-214.22,0.0
2101-05-22,1.49,1.42,1.7,1.97,142.16,4.96
2101-05-29,2.21,2.11,2.52,1.7,-84.92,0.0
2101-06-05,3.13,2.87,3.03,0.43,222.25,5.4
2101-06-12,3.26,0.6,2.82,1.25,-37.17,0.0
2101-06-19,3.4,2.8,3.81,0.98,-139.75,0.0
2101-06-26,1.67,2.02,3.35,1.67,14.55,2.68
2101-07-03,2.52,2.52,2.58,0.39,509.95,6.23
2101-07-10,3.47,1.46,1.49,0.64,51.62,3.94
2101-07-17,4.88,1.68,2.24,1.13,227.66,5.43
2101-07-24,3.91,2.67,3.02,0.57,145.23,4.98
2101-07-31,4.69,1.54,3.48,1.48,-165.46,0.0
2101-08-07,4.05,1.84,3.87,1.7,410.77,6.02
2101-08-14,3.37,0.55,2.74,1.5,32.53,3.48
2101-08-21,1.77,0.9,2.49,1.05,-194.67,0.0
2101-08-28,3.67,2.1,0.86,1.79,-26.05,0.0
2101-09-04,3.49,2.29,1.03,0.53,32.34,3.48
2101-09-11,3.41,1.96,1.3,0.74,223.86,5.41
2101-09-18,2.96,0.86,0.98,1.13,-81.89,0.0
2101-09-25,3.11,1.61,2.08,0.4,601.61,6.4
2101-10-02,2.34,1.39,1.88,0.46,-121.6,0.0
2101-10-09,3.08,1.74,2.84,0.98,215.36,5.37
2101-10-16,1.79,2.68,2.51,1.9,-301.13,0.0
2101-10-23,4.22,2.44,2.71,1.84,88.13,4.48
2101-10-30,1.74,0.71,2.31,1.09,136.03,4.91
2101-11-06,1.34,2.73,1.69,0.54,-152.45,0.0
2101-11-13,2.74,1.68,3.85,0.6,402.67,6.0
2101-11-20,3.63,2.36,1.08,0.94,165.13,5.11
2101-11-27,2.75,0.85,3.8,0.66,29.03,3.37
2101-12-04,2.11,2.18,1.8,0.44,156.86,5.06
2101-12-11,3.23,1.09,2.44,1.45,-35.88,0.0
2101-12-18,2.39,1.6,1.15,1.29,312.2,5.74
2101-12-25,4.73,0.54,1.03,0.8,266.8,5.59
2102-01-01,4.69,0.88,2.17,1.62,163.49,5.1
2102-01-08,3.01,0.73,3.17,1.62,210.87,5.35
2102-01-15,2.31,1.1,1.66,1.13,-233.15,0.0
2102-01-22,3.95,0.75,2.6,0.46,375.29,5.93
2102-01-29,1.15,2.23,1.69,1.86,50.74,3.93
2102-02-05,2.9,0.57,2.04,1.44,272.91,5.61
2102-02-12,2.35,2.04,3.7,0.72,252.37,5.53
2102-02-19,4.68,0.85,3.54,1.34,309.39,5.73
2102-02-26,1.05,2.86,2.45,0.99,-125.1,0.0
2102-03-05,3.21,2.83,1.56,1.38,-94.09,0.0
2102-03-12,3.96,1.06,1.42,1.11,520.92,6.26
2102-03-19,2.94,2.04,3.85,1.13,-192.49,0.0
2102-03-26,1.34,0.57,1.45,1.55,-172.46,0.0
2102-04-02,4.89,2.83,3.39,1.34,139.23,4.94
2102-04-09,3.07,1.81,1.98,0.44,87.15,4.47
2102-04-16,3.46,0.61,3.95,0.41,-11.69,0.0
2102-04-23,1.95,1.36,1.98,0.82,188.83,5.24
2102-04-30,2.93,0.69,1.92,1.03,246.22,5.51
2102-05-07,2.72,1.48,2.84,0.77,82.33,4.41
2102-05-14,1.3,2.17,3.88,1.41,47.99,3.87
2102-05-21,1.42,1.67,3.92,0.63,89.06,4.49
2102-05-28,4.35,1.46,3.06,1.5,6.27,1.84
2102-06-04,1.96,0.8,3.21,1.61,-258.11,0.0
2102-06-11,1.78,1.11,2.6,0.51,129.37,4.86
2102-06-18,3.02,0.75,3.22,1.41,241.64,5.49
2102-06-25,4.07,2.52,3.55,1.93,94.98,4.55
2102-07-02,1.25,0.84,2.36,0.63,-394.5,0.0
2102-07-09,3.31,1.99,2.78,1.85,-13.04,0.0
2102-07-16,1.48,1.36,2.52,1.33,253.68,5.54
2102-07-23,1.15,1.06,2.6,1.3,-220.18,0.0
2102-07-30,1.21,2.1,3.65,0.39,230.71,5.44
2102-08-06,4.34,1.64,1.94,1.57,2.25,0.81
2102-08-13,1.47,1.5,1.47,1.11,53.58,3.98
2102-08-20,1.18,1.98,2.26,1.53,-62.42,0.0
2102-08-27,2.75,1.73,1.47,1.68,-154.0,0.0
2102-09-03,4.38,1.26,2.39,1.19,378.84,5.94
2102-09-10,2.05,1.9,3.69,0.75,261.45,5.57
2102-09-17,2.69,2.17,2.78,0.54,220.86,5.4
2102-09-24,1.16,0.57,3.54,0.57,253.71,5.54
2102-10-01,2.8,1.66,1.33,1.77,171.74,5.15
2102-10-08,3.31,0.64,3.68,0.51,280.83,5.64
2102-10-15,3.28,0.97,2.73,0.95,-49.26,0.0
2102-10-22,2.33,1.9,0.9,0.87,334.86,5.81
2102-10-29,2.26,2.67,2.83,1.77,359.02,5.88
2102-11-05,1.43,2.71,3.84,1.11,183.22,5.21
2102-11-12,2.47,0.67,1.05,1.99,-3.99,0.0
2102-11-19,1.4,1.55,2.66,1.55,-167.23,0.0
2102-11-26,4.07,1.96,3.73,1.75,166.43,5.11
2102-12-03,4.87,0.87,0.83,0.47,401.12,5.99
2102-12-10,4.88,2.41,2.82,0.73,-118.23,0.0
2102-12-17,4.46,2.36,2.32,0.53,305.07,5.72
2102-12-24,3.4,2.76,1.91,1.09,0.13,0.0
2102-12-31,3.8,0.52,2.81,1.52,9.19,2.22
2103-01-07,2.14,1.04,0.97,0.59,-188.0,0.0
2103-01-14,3.52,2.57,3.21,0.52,-40.74,0.0
2103-01-21,2.82,2.18,0.81,1.34,196.99,5.28
2103-01-28,2.93,2.74,1.78,0.69,240.67,5.48
2103-02-04,4.03,0.64,2.41,1.11,128.9,4.86
2103-02-11,2.13,1.99,2.01,0.39,-27.2,0.0
2103-02-18,2.27,1.92,1.78,1.46,-145.42,0.0
2103-02-25,4.7,0.59,3.46,1.22,114.99,4.74
2103-03-04,1.22,1.78,3.79,1.4,22.09,3.1
2103-03-11,2.94,2.02,3.6,0.77,147.84,5.0
2103-03-18,4.65,0.98,2.47,0.77,25.65,3.24
2103-03-25,3.44,1.18,3.63,1.66,45.35,3.81
2103-04-01,3.19,2.1,3.75,1.52,146.3,4.99
2103-04-08,2.0,1.67,2.11,1.29,144.55,4.97
2103-04-15,2.37,2.65,1.71,1.37,327.95,5.79
2103-04-22,4.41,1.36,1.11,0.46,3.16,1.15
2103-04-29,3.24,1.17,2.33,1.76,192.77,5.26
2103-05-06,3.06,2.96,3.83,1.61,486.21,6.19
2103-05-13,1.4,2.78,2.59,1.3,204.38,5.32
2103-05-20,1.06,0.57,2.94,1.86,301.58,5.71
2103-05-27,4.85,2.43,1.16,0.59,-35.81,0.0
2103-06-03,2.51,0.78,1.26,1.47,-88.47,0.0
2103-06-10,3.41,0.57,2.29,1.94,46.23,3.83
2103-06-17,1.32,1.18,3.84,0.83,75.97,4.33
2103-06-24,3.73,1.17,1.95,0.33,289.05,5.67
2103-07-01,4.73,2.55,3.61,1.55,-15.65,0.0
2103-07-08,3.3,2.28,1.18,0.31,55.35,4.01
2103-07-15,1.5,2.95,2.77,1.78,312.98,5.75
2103-07-22,3.33,2.28,2.72,0.4,139.88,4.94
2103-07-29,4.07,1.55,3.55,1.41,109.23,4.69
2103-08-05,2.63,2.25,0.81,0.94,112.54,4.72
2103-08-12,4.52,3.0,1.41,0.65,-129.03,0.0
2103-08-19,3.59,2.28,1.5,1.83,-141.01,0.0
2103-08-26,4.6,2.4,3.84,1.57,-186.57,0.0
2103-09-02,3.49,2.85,1.29,0.88,127.21,4.85
2103-09-09,1.53,0.78,0.92,0.78,223.07,5.41
2103-09-16,2.24,2.26,2.51,1.55,243.58,5.5
2103-09-23,1.81,2.63,2.49,1.72,320.69,5.77
2103-09-30,4.64,2.89,3.5,1.52,422.66,6.05
2103-10-07,4.04,1.03,3.84,1.39,138.08,4.93
2103-10-14,3.71,1.76,2.52,0.69,79.13,4.37
2103-10-21,2.2,2.2,3.78,1.75,404.63,6.0
2103-10-28,1.74,1.12,3.12,1.57,-58.21,0.0
2103-11-04,4.03,2.0,1.65,1.18,-148.89,0.0
2103-11-11,2.9,1.14,3.77,1.17,31.54,3.45
2103-11-18,1.9,1.33,2.94,1.27,-9.54,0.0
2103-11-25,3.47,1.6,2.13,1.71,97.06,4.58
2103-12-02,1.16,1.82,2.98,1.56,-86.38,0.0
2103-12-09,2.3,1.62,2.08,1.76,151.91,5.02
2103-12-16,2.87,1.73,1.17,1.16,-46.74,0.0
2103-12-23,1.59,1.25,3.1,1.36,326.65,5.79
2103-12-30,4.94,0.9,3.44,1.75,-128.32,0.0
2104-01-06,1.84,0.62,3.13,0.69,44.67,3.8
2104-01-13,1.52,0.99,1.53,1.05,-14.66,0.0
2104-01-20,1.81,1.95,3.86,1.36,148.84,5.0
2104-01-27,4.08,2.47,0.88,1.86,270.03,5.6
2104-02-03,2.7,0.92,1.86,0.33,115.54,4.75
2104-02-10,3.26,0.77,1.63,0.66,37.42,3.62
2104-02-17,1.08,2.37,0.95,0.7,193.2,5.26
2104-02-24,1.14,1.26,2.1,0.86,228.61,5.43
2104-03-02,2.78,2.88,2.79,0.78,156.46,5.05
2104-03-09,4.27,2.29,3.62,1.3,199.96,5.3
2104-03-16,4.54,1.32,3.97,1.81,249.99,5.52
2104-03-23,1.35,1.22,3.39,1.38,-245.62,0.0
2104-03-30,3.15,1.81,2.3,0.71,14.83,2.7
2104-04-06,4.65,0.7,3.12,1.77,176.42,5.17
2104-04-13,2.55,0.79,3.5,1.37,30.99,3.43
2104-04-20,4.32,0.94,2.29,0.67,25.89,3.25
2104-04-27,1.53,2.44,3.31,0.91,170.76,5.14
2104-05-04,4.74,1.78,2.34,1.64,182.26,5.21
2104-05-11,4.01,0.53,2.04,1.56,170.11,5.14
2104-05-18,4.77,2.18,2.48,1.28,-50.46,0.0
2104-05-25,3.71,1.56,2.96,0.55,-188.03,0.0
2104-06-01,2.45,1.78,3.13,1.67,257.05,5.55
2104-06-08,4.75,1.04,1.94,0.82,-64.8,0.0
2104-06-15,2.1,1.88,2.63,1.61,-75.45,0.0
2104-06-22,2.33,2.95,3.71,1.4,-63.67,0.0
2104-06-29,3.8,0.68,3.92,0.75,331.44,5.8
2104-07-06,4.06,1.21,1.53,0.66,115.63,4.75
2104-07-13,4.72,1.11,1.42,0.52,143.4,4.97
2104-07-20,1.82,1.12,2.97,0.71,213.96,5.37
2104-07-27,4.19,1.45,2.13,0.57,77.17,4.35
2104-08-03,3.95,2.55,0.88,1.35,284.62,5.65
2104-08-10,1.26,2.78,1.91,1.32,-160.69,0.0
2104-08-17,2.55,1.01,3.38,1.3,-127.46,0.0
2104-08-24,2.13,1.86,3.35,1.39,-131.58,0.0
2104-08-31,2.22,2.09,2.38,1.69,171.35,5.14
2104-09-07,4.93,1.8,2.31,1.85,206.34,5.33
2104-09-14,3.57,1.59,2.65,0.69,-3.65,0.0
2104-09-21,3.87,0.98,1.5,1.3,25.26,3.23
2104-09-28,4.91,1.72,2.48,0.43,352.93,5.87
2104-10-05,2.51,1.5,0.84,0.5,-85.73,0.0
2104-10-12,4.21,2.49,2.32,1.41,164.5,5.1
2104-10-19,2.74,2.41,1.88,1.13,-52.56,0.0
2104-10-26,4.48,0.83,2.96,1.59,317.38,5.76
2104-11-02,1.72,0.72,2.84,1.02,195.88,5.28
2104-11-09,4.79,2.77,2.02,0.52,-175.35,0.0
2104-11-16,1.88,1.84,0.82,1.78,6.17,1.82
2104-11-23,2.3,2.64,1.61,0.44,-339.31,0.0
2104-11-30,4.02,0.65,2.83,0.62,265.54,5.58
2104-12-07,2.58,1.82,1.03,0.77,471.19,6.16
2104-12-14,3.43,1.85,1.14,1.99,-359.32,0.0
2104-12-21,2.78,2.65,2.87,1.01,-183.27,0.0
2104-12-28,3.97,0.74,3.22,1.15,128.19,4.85
2105-01-04,1.91,1.1,1.83,1.61,60.31,4.1
2105-01-11,1.23,1.52,2.37,1.38,-11.69,0.0
2105-01-18,2.2,2.66,3.83,1.73,-231.9,0.0
2105-01-25,2.9,2.85,3.83,1.13,185.05,5.22
2105-02-01,1.67,2.98,1.78,1.95,263.18,5.57
2105-02-08,2.42,2.9,3.39,1.65,682.68,6.53
2105-02-15,2.6,0.51,2.7,0.98,333.86,5.81
2105-02-22,1.23,0.62,3.92,0.95,-178.91,0.0
2105-03-01,3.33,0.87,2.33,1.88,79.04,4.37
2105-03-08,4.54,1.37,3.28,1.46,227.68,5.43
2105-03-15,1.61,2.57,3.26,1.36,-38.25,0.0
2105-03-22,3.39,2.73,2.39,1.59,259.73,5.56
2105-03-29,3.66,0.97,3.35,1.25,238.01,5.47
2105-04-05,2.68,2.05,1.64,0.57,320.86,5.77
2105-04-12,3.8,2.79,1.19,0.84,246.49,5.51
2105-04-19,2.64,1.66,2.16,1.25,136.73,4.92
2105-04-26,3.02,0.76,3.82,0.33,-35.38,0.0
2105-05-03,1.03,1.64,2.4,1.04,-189.39,0.0
2105-05-10,3.77,1.44,2.83,1.58,141.63,4.95
2105-05-17,3.65,1.94,2.8,0.58,16.58,2.81
2105-05-24,1.15,1.6,1.22,0.41,-12.64,0.0
2105-05-31,2.47,0.54,2.05,1.72,290.0,5.67
2105-06-07,4.92,2.98,3.06,1.35,401.61,6.0
2105-06-14,2.68,1.86,3.91,0.6,-141.65,0.0
2105-06-21,3.01,1.68,1.34,1.67,30.6,3.42
2105-06-28,4.64,2.89,2.11,1.42,23.91,3.17
2105-07-05,3.87,0.89,1.1,0.87,125.51,4.83
2105-07-12,3.33,0.97,1.58,0.94,-386.62,0.0
2105-07-19,4.19,2.52,2.01,0.57,-195.49,0.0
2105-07-26,4.46,1.15,2.53,1.72,72.54,4.28
2105-08-02,2.83,2.5,1.54,1.17,238.71,5.48
2105-08-09,2.9,1.18,1.53,1.25,81.57,4.4
2105-08-16,2.54,0.58,3.29,1.8,220.0,5.39
2105-08-23,4.87,1.79,3.88,0.33,159.75,5.07
2105-08-30,3.79,0.99,1.84,0.41,327.07,5.79
2105-09-06,1.33,2.39,3.0,0.57,384.47,5.95
2105-09-13,4.45,2.1,1.63,0.35,-65.1,0.0
2105-09-20,2.92,2.81,3.77,1.42,297.45,5.7
2105-09-27,1.28,2.46,2.95,1.38,192.5,5.26
2105-10-04,3.2,0.95,3.37,0.66,591.77,6.38
2105-10-11,2.67,2.5,0.96,0.55,-91.07,0.0
2105-10-18,4.51,2.1,2.72,0.55,81.46,4.4
2105-10-25,1.82,2.17,2.49,1.92,-118.93,0.0
2105-11-01,4.31,2.58,1.74,1.48,-95.71,0.0
2105-11-08,3.23,1.93,1.64,1.3,157.25,5.06
2105-11-15,1.22,1.67,2.66,0.85,114.92,4.74
2105-11-22,4.89,2.09,3.06,1.04,223.58,5.41
2105-11-29,3.05,1.24,0.91,0.45,159.15,5.07
2105-12-06,2.16,0.96,2.62,2.0,30.88,3.43
2105-12-13,2.88,2.04,1.35,1.58,27.11,3.3
2105-12-20,4.43,1.08,1.25,1.36,-120.17,0.0
2105-12-27,2.22,0.7,2.79,1.3,-65.67,0.0
2106-01-03,1.77,0.5,1.79,1.16,41.53,3.73
2106-01-10,1.52,2.02,2.21,0.74,112.64,4.72
2106-01-17,2.19,1.41,1.95,0.68,209.26,5.34
2106-01-24,4.12,2.38,2.87,1.23,232.59,5.45
2106-01-31,2.89,1.44,2.3,0.42,388.43,5.96
2106-02-07,1.91,1.72,3.88,0.43,-98.3,0.0
2106-02-14,1.66,1.52,1.93,1.25,20.19,3.01
2106-02-21,2.33,2.13,3.17,1.86,-76.04,0.0
2106-02-28,4.76,1.39,1.62,1.85,343.84,5.84
2106-03-07,2.37,2.91,2.43,0.32,-8.59,0.0
2106-03-14,4.95,2.84,2.57,0.48,345.65,5.85
2106-03-21,2.94,2.62,1.85,1.29,379.78,5.94
2106-03-28,1.72,2.8,2.31,1.74,173.39,5.16
2106-04-04,4.56,1.62,1.69,1.92,149.62,5.01
2106-04-11,2.84,1.84,0.82,1.76,73.66,4.3
2106-04-18,3.84,2.36,1.49,1.45,25.16,3.23
2106-04-25,4.93,2.24,3.04,0.64,27.69,3.32
2106-05-02,1.2,2.73,3.27,0.42,63.97,4.16
2106-05-09,1.39,2.29,1.7,0.38,430.81,6.07
2106-05-16,3.88,2.99,2.11,1.34,-103.09,0.0
2106-05-23,2.13,1.37,0.92,0.36,90.0,4.5
2106-05-30,1.74,2.58,1.56,1.56,218.31,5.39
2106-06-06,1.16,2.24,3.29,1.51,36.27,3.59
2106-06-13,1.09,2.23,2.74,0.44,161.92,5.09
2106-06-20,4.1,1.31,1.46,1.84,-221.28,0.0
2106-06-27,1.54,2.46,1.62,1.19,337.17,5.82
2106-07-04,2.87,2.75,3.41,1.84,342.6,5.84
2106-07-11,3.42,1.05,1.47,1.83,51.46,3.94
2106-07-18,2.71,2.06,1.87,0.63,-98.28,0.0
2106-07-25,1.11,1.48,2.93,0.95,233.84,5.45
2106-08-01,4.13,2.97,2.6,0.53,-119.29,0.0
2106-08-08,1.04,1.7,2.27,1.62,-130.01,0.0
2106-08-15,4.05,1.07,3.68,1.16,95.48,4.56
2106-08-22,4.57,1.45,1.5,1.88,389.59,5.97
2106-08-29,2.73,2.13,3.17,0.65,226.44,5.42
2106-09-05,3.14,0.69,1.31,1.47,-68.99,0.0
2106-09-12,2.91,2.01,2.77,1.98,-237.58,0.0
2106-09-19,2.56,2.83,3.59,1.43,123.64,4.82
2106-09-26,4.55,2.63,2.27,0.42,154.26,5.04
2106-10-03,4.58,0.67,3.12,1.3,83.35,4.42
2106-10-10,2.34,2.98,3.43,0.61,470.23,6.15
2106-10-17,3.46,2.25,1.24,0.35,48.55,3.88
2106-10-24,4.71,0.91,3.06,0.87,-357.67,0.0
2106-10-31,4.85,0.53,3.74,0.75,23.64,3.16
2106-11-07,3.04,0.93,2.64,1.64,174.22,5.16
2106-11-14,2.81,2.6,1.4,0.94,156.63,5.05
2106-11-21,2.11,0.55,1.21,1.55,14.06,2.64
2106-11-28,4.84,1.08,1.63,0.33,9.34,2.23
2106-12-05,1.57,2.39,1.13,0.33,-340.04,0.0
2106-12-12,3.32,1.97,2.44,0.35,105.68,4.66
2106-12-19,2.13,2.46,1.02,0.67,-2.49,0.0
2106-12-26,2.12,2.37,1.51,0.94,122.57,4.81
2107-01-02,2.62,0.63,2.21,1.33,166.52,5.12
2107-01-09,5.0,2.73,2.32,1.98,365.58,5.9
2107-01-16,1.22,1.07,2.61,0.9,-124.89,0.0
2107-01-23,3.31,1.88,3.06,0.39,-161.84,0.0
2107-01-30,1.33,2.11,0.95,0.63,-61.4,0.0
2107-02-06,1.62,0.92,1.06,1.83,-98.11,0.0
2107-02-13,2.76,2.94,0.99,1.49,-85.36,0.0
2107-02-20,3.04,1.72,2.15,1.64,374.49,5.93
2107-02-27,2.04,0.64,0.93,0.51,70.26,4.25
2107-03-06,2.27,2.84,3.19,0.53,497.18,6.21
2107-03-13,1.35,1.97,1.51,0.49,58.91,4.08
2107-03-20,2.21,2.25,3.81,1.76,-123.83,0.0
2107-03-27,4.87,1.81,2.36,0.66,-62.32,0.0
2107-04-03,4.78,2.59,2.23,1.39,314.55,5.75
2107-04-10,2.34,0.58,3.3,1.18,-145.71,0.0
2107-04-17,3.28,1.17,3.08,1.23,204.25,5.32
2107-04-24,4.64,1.67,2.74,0.63,30.16,3.41
2107-05-01,1.02,0.69,3.79,1.38,-105.68,0.0
2107-05-08,4.24,2.26,2.15,0.37,372.56,5.92
2107-05-15,4.79,1.48,3.39,1.99,-0.8,0.0
2107-05-22,1.37,1.18,2.02,0.35,-108.44,0.0
2107-05-29,1.65,0.51,3.48,0.39,57.66,4.05
2107-06-05,4.84,2.3,1.63,0.85,-6.59,0.0
2107-06-12,3.15,2.58,1.73,1.71,533.67,6.28
2107-06-19,1.06,1.49,2.97,0.74,286.6,5.66
2107-06-26,2.03,1.91,1.48,1.1,-51.25,0.0
2107-07-03,2.8,1.07,1.53,0.33,-35.19,0.0
2107-07-10,3.77,2.06,1.78,0.43,-320.23,0.0
2107-07-17,3.93,0.53,2.97,1.33,116.56,4.76
2107-07-24,4.98,1.72,3.65,0.63,-31.06,0.0
2107-07-31,2.15,2.11,2.96,1.48,111.91,4.72
2107-08-07,3.15,2.8,3.45,1.64,-274.58,0.0
2107-08-14,3.13,1.45,2.54,1.75,83.97,4.43
2107-08-21,2.62,2.41,1.02,0.53,407.62,6.01
2107-08-28,1.68,1.99,1.12,1.07,70.37,4.25
2107-09-04,4.91,2.82,2.57,1.91,-33.69,0.0
2107-09-11,4.41,1.5,1.85,1.61,84.96,4.44
2107-09-18,2.99,1.3,1.51,0.5,51.75,3.95
2107-09-25,3.41,2.72,2.29,1.15,538.44,6.29
2107-10-02,1.91,0.62,2.93,1.87,9.51,2.25
2107-10-09,3.18,0.84,2.03,1.05,-169.45,0.0
2107-10-16,3.78,0.71,3.37,1.72,102.14,4.63
2107-10-23,3.06,2.61,3.16,1.14,148.05,5.0
2107-10-30,4.96,0.53,3.15,0.48,208.15,5.34
2107-11-06,3.45,2.65,3.95,0.55,272.61,5.61
2107-11-13,2.48,1.63,1.74,0.38,458.58,6.13
2107-11-20,4.09,0.51,2.86,0.63,-34.2,0.0
2107-11-27,1.68,1.5,3.54,1.82,-43.65,0.0
2107-12-04,2.54,0.97,2.65,1.41,-292.07,0.0
2107-12-11,2.39,2.06,3.33,1.56,233.84,5.45
2107-12-18,2.73,2.2,2.13,1.36,-90.59,0.0
2107-12-25,4.13,1.72,2.69,0.96,277.12,5.62
2108-01-01,2.94,0.6,0.98,0.67,-49.6,0.0
2108-01-08,4.18,2.14,3.95,1.87,472.97,6.16
2108-01-15,3.31,2.61,3.36,1.18,-172.72,0.0
2108-01-22,2.37,2.3,3.58,1.12,310.43,5.74
2108-01-29,4.24,2.57,3.02,1.99,300.88,5.71
2108-02-05,1.95,1.0,1.4,0.95,158.65,5.07
2108-02-12,1.9,2.72,0.9,1.75,-153.36,0.0
2108-02-19,3.02,1.31,3.57,1.77,208.37,5.34
2108-02-26,2.04,0.53,2.07,0.7,82.63,4.41
